song.id,acousticness,analysis_url,artist.id,artist.name,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,isBanger,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
3JBB92odunFru2gOvI91x9,0.638,https://api.spotify.com/v1/audio-analysis/3JBB92odunFru2gOvI91x9,2i9uaNzfUtuApAjEf1omV8,Wet,19,0.62,1,174093,0.193,False,False,USSM11401940,https://api.spotify.com/v1/tracks/3JBB92odunFru2gOvI91x9,3JBB92odunFru2gOvI91x9,0.0136,False,False,0,0.107,-13.404,1,Don't Wanna Be Your Girl,62,https://p.scdn.co/mp3-preview/79319393f1b3e19873dafbc42bd85d776709d1ea?cid=b48aa986c53946d3b37781455e256dd4,0.0439,129.979,4,True,https://api.spotify.com/v1/tracks/3JBB92odunFru2gOvI91x9,3,audio_features,spotify:track:3JBB92odunFru2gOvI91x9,0.155
5ykXsKJqx0GE0dsogxjylG,0.964,https://api.spotify.com/v1/audio-analysis/5ykXsKJqx0GE0dsogxjylG,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,13,0.481,1,208400,0.323,False,False,GBWZD1103702,https://api.spotify.com/v1/tracks/5ykXsKJqx0GE0dsogxjylG,5ykXsKJqx0GE0dsogxjylG,0.904,False,False,2,0.102,-14.384,1,Near Light,14,,0.0326,117.963,4,True,https://api.spotify.com/v1/tracks/5ykXsKJqx0GE0dsogxjylG,2,audio_features,spotify:track:5ykXsKJqx0GE0dsogxjylG,0.0837
0Mq0reDcNpgmQkjHfzpJrp,0.819,https://api.spotify.com/v1/audio-analysis/0Mq0reDcNpgmQkjHfzpJrp,7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,26,0.579,1,168587,0.263,False,False,GBHMU1400073,https://api.spotify.com/v1/tracks/0Mq0reDcNpgmQkjHfzpJrp,0Mq0reDcNpgmQkjHfzpJrp,0,False,False,0,0.0808,-10.411,1,Yours,67,,0.032,125.001,4,True,https://api.spotify.com/v1/tracks/0Mq0reDcNpgmQkjHfzpJrp,4,audio_features,spotify:track:0Mq0reDcNpgmQkjHfzpJrp,0.228
5WLSak7DN3LY1K71oWYuoN,0.715,https://api.spotify.com/v1/audio-analysis/5WLSak7DN3LY1K71oWYuoN,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,33,0.455,1,248554,0.284,False,False,USAT21403991,https://api.spotify.com/v1/tracks/5WLSak7DN3LY1K71oWYuoN,5WLSak7DN3LY1K71oWYuoN,1.47e-06,False,False,7,0.0897,-10.774,1,I'll Be Good,70,https://p.scdn.co/mp3-preview/0c94dde2f13273e3ed1eec72cb184537d0ae77d2?cid=b48aa986c53946d3b37781455e256dd4,0.0322,133.936,3,True,https://api.spotify.com/v1/tracks/5WLSak7DN3LY1K71oWYuoN,2,audio_features,spotify:track:5WLSak7DN3LY1K71oWYuoN,0.133
6iw32k0OUKHildYsQTRnVB,0.965,https://api.spotify.com/v1/audio-analysis/6iw32k0OUKHildYsQTRnVB,4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,13,0.245,1,267120,0.242,False,False,USAT21102313,https://api.spotify.com/v1/tracks/6iw32k0OUKHildYsQTRnVB,6iw32k0OUKHildYsQTRnVB,0.00833,False,False,4,0.271,-12.963,1,"Flightless Bird, American Mouth - Wedding Version",49,https://p.scdn.co/mp3-preview/249513a5ab5f274dbb695391c6aad5ea437313df?cid=b48aa986c53946d3b37781455e256dd4,0.0318,135.714,3,True,https://api.spotify.com/v1/tracks/6iw32k0OUKHildYsQTRnVB,11,audio_features,spotify:track:6iw32k0OUKHildYsQTRnVB,0.138
6nIE1oCE4udqMGv3bqVNVb,0.286,https://api.spotify.com/v1/audio-analysis/6nIE1oCE4udqMGv3bqVNVb,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,42,0.515,1,188547,0.714,False,False,GBHMU1300226,https://api.spotify.com/v1/tracks/6nIE1oCE4udqMGv3bqVNVb,6nIE1oCE4udqMGv3bqVNVb,0,False,False,0,0.118,-4.516,1,Half a Heart,69,https://p.scdn.co/mp3-preview/5ed7d740f2fde7f0ef54b71947ff20e9d806e699?cid=b48aa986c53946d3b37781455e256dd4,0.0348,155.954,4,True,https://api.spotify.com/v1/tracks/6nIE1oCE4udqMGv3bqVNVb,18,audio_features,spotify:track:6nIE1oCE4udqMGv3bqVNVb,0.495
0sQLhT32E9ZG2zn5iYR6nN,0.328,https://api.spotify.com/v1/audio-analysis/0sQLhT32E9ZG2zn5iYR6nN,"4TH4BHy0LdBi3dpBW4P2UX, 4bYPcJP5jwMhSivRcqie2n","R. City, Adam Levine",11,0.508,1,227280,0.677,False,False,USRC11501369,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,0sQLhT32E9ZG2zn5iYR6nN,0,False,False,1,0.0491,-5.696,1,Locked Away,67,https://p.scdn.co/mp3-preview/1bd846965ecf174651904f3ac116835a9c6f69b4?cid=b48aa986c53946d3b37781455e256dd4,0.0656,121.928,5,True,https://api.spotify.com/v1/tracks/0sQLhT32E9ZG2zn5iYR6nN,1,audio_features,spotify:track:0sQLhT32E9ZG2zn5iYR6nN,0.575
3hB5DgAiMAQ4DzYbsMq1IT,0.835,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,15,0.609,1,233720,0.378,False,False,USUM71516761,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,3hB5DgAiMAQ4DzYbsMq1IT,0,False,False,4,0.28,-9.828,1,Love Yourself,29,,0.438,100.418,4,True,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,5,audio_features,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,0.515
2uEJanMvnA1dXgX1ASnPQm,0.417,https://api.spotify.com/v1/audio-analysis/2uEJanMvnA1dXgX1ASnPQm,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,15,0.665,1,192075,0.62,False,False,USAT21502703,https://api.spotify.com/v1/tracks/2uEJanMvnA1dXgX1ASnPQm,2uEJanMvnA1dXgX1ASnPQm,0,False,False,1,0.113,-5.43,1,One Call Away,66,,0.035,91.008,4,True,https://api.spotify.com/v1/tracks/2uEJanMvnA1dXgX1ASnPQm,1,audio_features,spotify:track:2uEJanMvnA1dXgX1ASnPQm,0.451
6eLOyOwKUJvjN0f9equFf8,0.764,https://api.spotify.com/v1/audio-analysis/6eLOyOwKUJvjN0f9equFf8,"7yNYyqPx2N4tCfE8omk9pZ, 3TyzFhjcE4DtMNc5edayQl","Ben Cocks, Nikisha Reyes-Pile",16,0.51,1,226986,0.356,False,False,GBAXQ1026111,https://api.spotify.com/v1/tracks/6eLOyOwKUJvjN0f9equFf8,6eLOyOwKUJvjN0f9equFf8,0.0187,False,False,10,0.116,-13.442,1,So Cold (The Good Wife Trailer),64,https://p.scdn.co/mp3-preview/cbe709f1181889268a51b267b27192892d357bbb?cid=b48aa986c53946d3b37781455e256dd4,0.0335,74.877,4,True,https://api.spotify.com/v1/tracks/6eLOyOwKUJvjN0f9equFf8,3,audio_features,spotify:track:6eLOyOwKUJvjN0f9equFf8,0.196
5qJZxVKQ8vz9Rak3t4b2VY,0.852,https://api.spotify.com/v1/audio-analysis/5qJZxVKQ8vz9Rak3t4b2VY,6mU8ucezzms5I2kNH6HNlu,Conor Maynard,11,0.632,1,148589,0.38,False,True,GBAYE1601258,https://api.spotify.com/v1/tracks/5qJZxVKQ8vz9Rak3t4b2VY,5qJZxVKQ8vz9Rak3t4b2VY,0,False,False,1,0.0992,-7.073,1,This Is My Version,65,https://p.scdn.co/mp3-preview/cfbc405458b6f385ef880751a78a6507b5e391bd?cid=b48aa986c53946d3b37781455e256dd4,0.0301,77.944,4,True,https://api.spotify.com/v1/tracks/5qJZxVKQ8vz9Rak3t4b2VY,4,audio_features,spotify:track:5qJZxVKQ8vz9Rak3t4b2VY,0.588
5fc6rQgAKiLutfUYWQ6QnJ,0.461,https://api.spotify.com/v1/audio-analysis/5fc6rQgAKiLutfUYWQ6QnJ,5WUlDfRSoLAfcVSX1WnrxN,Sia,17,0.409,1,252320,0.413,False,False,USUG11700022,https://api.spotify.com/v1/tracks/5fc6rQgAKiLutfUYWQ6QnJ,5fc6rQgAKiLutfUYWQ6QnJ,0,False,False,4,0.0765,-6.722,1,"Helium - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",22,,0.0296,137.02,4,True,https://api.spotify.com/v1/tracks/5fc6rQgAKiLutfUYWQ6QnJ,9,audio_features,spotify:track:5fc6rQgAKiLutfUYWQ6QnJ,0.13
2PeQP3wjJ0ogwbUr1X6tU1,0.83,https://api.spotify.com/v1/audio-analysis/2PeQP3wjJ0ogwbUr1X6tU1,2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,11,0.324,1,209782,0.355,False,False,GBKPL1365341,https://api.spotify.com/v1/tracks/2PeQP3wjJ0ogwbUr1X6tU1,2PeQP3wjJ0ogwbUr1X6tU1,7.12e-05,False,False,11,0.0805,-8.404,1,Willow,59,https://p.scdn.co/mp3-preview/87b6c83c8b76dc3d4e86da0d7a3486b126ce881b?cid=b48aa986c53946d3b37781455e256dd4,0.0318,170.168,3,True,https://api.spotify.com/v1/tracks/2PeQP3wjJ0ogwbUr1X6tU1,1,audio_features,spotify:track:2PeQP3wjJ0ogwbUr1X6tU1,0.33
5vUNRJsvEOUsz4sbKkJpFr,0.981,https://api.spotify.com/v1/audio-analysis/5vUNRJsvEOUsz4sbKkJpFr,2wY79sveU1sp5g7SokKOiI,Sam Smith,24,0.372,1,223429,0.247,False,False,GBUM71308970,https://api.spotify.com/v1/tracks/5vUNRJsvEOUsz4sbKkJpFr,5vUNRJsvEOUsz4sbKkJpFr,0.000223,False,False,8,0.11,-8.706,1,Latch - Acoustic,71,https://p.scdn.co/mp3-preview/ffdad09619e7a7651c00e72c3a3465b6dd3a000b?cid=b48aa986c53946d3b37781455e256dd4,0.0273,96.17,4,True,https://api.spotify.com/v1/tracks/5vUNRJsvEOUsz4sbKkJpFr,12,audio_features,spotify:track:5vUNRJsvEOUsz4sbKkJpFr,0.239
3Th56VIq2sEaEmPPETu7p5,0.00886,https://api.spotify.com/v1/audio-analysis/3Th56VIq2sEaEmPPETu7p5,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,29,0.54,1,237147,0.557,False,False,USAT21503687,https://api.spotify.com/v1/tracks/3Th56VIq2sEaEmPPETu7p5,3Th56VIq2sEaEmPPETu7p5,0.000182,False,False,11,0.307,-6.097,1,All of the Stars - non soundtrack version,60,https://p.scdn.co/mp3-preview/ca34e1ec07f4b02cc48adc06cf8482d8b28e9f9b?cid=b48aa986c53946d3b37781455e256dd4,0.0259,75.035,4,True,https://api.spotify.com/v1/tracks/3Th56VIq2sEaEmPPETu7p5,17,audio_features,spotify:track:3Th56VIq2sEaEmPPETu7p5,0.287
4EWCNWgDS8707fNSZ1oaA5,0.0401,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,11,0.789,1,211000,0.65,False,False,USUM70840511,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,4EWCNWgDS8707fNSZ1oaA5,0,False,False,10,0.249,-6.16,0,Heartless,78,https://p.scdn.co/mp3-preview/8e99c32dd807c7aa28352ce3b37f9952fb813760?cid=b48aa986c53946d3b37781455e256dd4,0.121,87.983,4,True,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,3,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.617
7Lf7oSEVdzZqTA0kEDSlS5,0.575,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,31TPClRtHm23RisEBtV3X7,Justin Timberlake,11,0.624,1,288333,0.653,False,False,USJI10200366,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,7Lf7oSEVdzZqTA0kEDSlS5,0,False,False,8,0.104,-6.582,0,Cry Me a River,77,https://p.scdn.co/mp3-preview/0e2f07ca487e1f5020547ee64f95662fca2a75ef?cid=b48aa986c53946d3b37781455e256dd4,0.176,73.884,4,True,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,5,audio_features,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,0.565
4osgfFTICMkcGbbigdsa53,0.0726,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,11,0.764,1,302347,0.509,False,True,USUM71107257,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,4osgfFTICMkcGbbigdsa53,0.000603,False,False,3,0.162,-9.208,1,Novacane,72,https://p.scdn.co/mp3-preview/783201c03afa92372fe98ae16cd085dd741f1043?cid=b48aa986c53946d3b37781455e256dd4,0.104,93.505,4,True,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,1,audio_features,spotify:track:4osgfFTICMkcGbbigdsa53,0.383
0ofHAoxe9vBkTCp2UQIavz,0.0644,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,17,0.828,1,257800,0.492,False,False,USWB11301111,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,0.00428,False,False,0,0.128,-9.744,1,Dreams - 2004 Remaster,80,https://p.scdn.co/mp3-preview/40d1f6d82f16b05b62aae47e8e130de04b407fc8?cid=b48aa986c53946d3b37781455e256dd4,0.0276,120.151,4,True,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,2,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,0.789
4Vc3bzFxXdrABa2DxgyCMT,0.749,https://api.spotify.com/v1/audio-analysis/4Vc3bzFxXdrABa2DxgyCMT,2FXC3k01G6Gw61bmprjgqS,Hozier,24,0.531,1,229720,0.363,False,False,USSM11401475,https://api.spotify.com/v1/tracks/4Vc3bzFxXdrABa2DxgyCMT,4Vc3bzFxXdrABa2DxgyCMT,0,False,False,10,0.112,-7.672,1,Work Song,26,,0.0608,121.412,4,True,https://api.spotify.com/v1/tracks/4Vc3bzFxXdrABa2DxgyCMT,9,audio_features,spotify:track:4Vc3bzFxXdrABa2DxgyCMT,0.259
2jdAk8ATWIL3dwT47XpRfu,0.573,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,0hEurMDQu99nJRq8pTxO14,John Mayer,36,0.668,1,242000,0.361,False,False,USSM10603632,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,2jdAk8ATWIL3dwT47XpRfu,0.00506,False,False,1,0.0805,-8.69,0,Slow Dancing in a Burning Room,78,https://p.scdn.co/mp3-preview/814ba0347b23558d7c4477458dbb68ab8b8f4baf?cid=b48aa986c53946d3b37781455e256dd4,0.0273,134.15,5,True,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,8,audio_features,spotify:track:2jdAk8ATWIL3dwT47XpRfu,0.288
1zJpJ3HPRtAYYNLWm5BJEf,0.746,https://api.spotify.com/v1/audio-analysis/1zJpJ3HPRtAYYNLWm5BJEf,4EzkuveR9pLvDVFNx6foYD,James Bay,12,0.556,1,261120,0.175,False,False,USUM71510626,https://api.spotify.com/v1/tracks/1zJpJ3HPRtAYYNLWm5BJEf,1zJpJ3HPRtAYYNLWm5BJEf,7.7e-06,False,False,3,0.71,-9.751,1,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",68,https://p.scdn.co/mp3-preview/4d32c704675c5e6a1cbed34c810dac73203119a8?cid=b48aa986c53946d3b37781455e256dd4,0.173,87.443,5,True,https://api.spotify.com/v1/tracks/1zJpJ3HPRtAYYNLWm5BJEf,4,audio_features,spotify:track:1zJpJ3HPRtAYYNLWm5BJEf,0.314
0dHF8t7OIhgPele5WRUfWG,0.966,https://api.spotify.com/v1/audio-analysis/0dHF8t7OIhgPele5WRUfWG,0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,16,0.394,1,211788,0.228,False,False,USGES1470001,https://api.spotify.com/v1/tracks/0dHF8t7OIhgPele5WRUfWG,0dHF8t7OIhgPele5WRUfWG,3.81e-05,False,False,4,0.113,-12.584,1,I'm Gonna Be (500 Miles),59,https://p.scdn.co/mp3-preview/f9e55b05cd32dec2dcf05ad2a9f3595a07c77eaa?cid=b48aa986c53946d3b37781455e256dd4,0.0431,104.625,4,True,https://api.spotify.com/v1/tracks/0dHF8t7OIhgPele5WRUfWG,1,audio_features,spotify:track:0dHF8t7OIhgPele5WRUfWG,0.258
6pP5RJbBH6eKR8BCYX3MSU,0.886,https://api.spotify.com/v1/audio-analysis/6pP5RJbBH6eKR8BCYX3MSU,"55fhWPvDiMpLnE4ZzNXZyW, 2feDdbD5araYcm6JhFHHw7","Noah Cyrus, Labrinth",18,0.604,1,232907,0.261,False,False,QM33K1600049,https://api.spotify.com/v1/tracks/6pP5RJbBH6eKR8BCYX3MSU,6pP5RJbBH6eKR8BCYX3MSU,0,False,False,0,0.142,-7.736,1,Make Me (Cry) - Acoustic Version,58,https://p.scdn.co/mp3-preview/dcc7b0431a56d3cee258af5b4be08241fa9c02a8?cid=b48aa986c53946d3b37781455e256dd4,0.0598,77.245,4,True,https://api.spotify.com/v1/tracks/6pP5RJbBH6eKR8BCYX3MSU,1,audio_features,spotify:track:6pP5RJbBH6eKR8BCYX3MSU,0.361
4JyLFq2mHC8JPFTXHwYPWD,0.925,https://api.spotify.com/v1/audio-analysis/4JyLFq2mHC8JPFTXHwYPWD,163tK9Wjr9P9DmM0AVK7lm,Lorde,13,0.596,1,172061,0.219,False,False,NZUM71700064,https://api.spotify.com/v1/tracks/4JyLFq2mHC8JPFTXHwYPWD,4JyLFq2mHC8JPFTXHwYPWD,0,False,False,10,0.134,-11.148,0,Liability,9,,0.149,83.096,4,True,https://api.spotify.com/v1/tracks/4JyLFq2mHC8JPFTXHwYPWD,1,audio_features,spotify:track:4JyLFq2mHC8JPFTXHwYPWD,0.334
5e9TFTbltYBg2xThimr0rU,0.009,https://api.spotify.com/v1/audio-analysis/5e9TFTbltYBg2xThimr0rU,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,11,0.545,1,270213,0.67,False,False,USWB11301116,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,5e9TFTbltYBg2xThimr0rU,0.000822,False,False,9,0.0451,-8.81,1,The Chain - 2004 Remaster,80,https://p.scdn.co/mp3-preview/39267f043904cef22e6652c0ce761114321953fd?cid=b48aa986c53946d3b37781455e256dd4,0.0496,151.553,4,True,https://api.spotify.com/v1/tracks/5e9TFTbltYBg2xThimr0rU,7,audio_features,spotify:track:5e9TFTbltYBg2xThimr0rU,0.481
2EcQY09CYgJ1qk6H1qZf8h,0.852,https://api.spotify.com/v1/audio-analysis/2EcQY09CYgJ1qk6H1qZf8h,74XFHRwlV6OrjEM0A2NCMF,Paramore,12,0.561,1,221720,0.286,False,False,USAT21700954,https://api.spotify.com/v1/tracks/2EcQY09CYgJ1qk6H1qZf8h,2EcQY09CYgJ1qk6H1qZf8h,3.56e-05,False,False,2,0.116,-10.917,1,26,63,https://p.scdn.co/mp3-preview/5c2f379d879862f3a308a43e22c00c2c2650df82?cid=b48aa986c53946d3b37781455e256dd4,0.0266,90.004,4,True,https://api.spotify.com/v1/tracks/2EcQY09CYgJ1qk6H1qZf8h,6,audio_features,spotify:track:2EcQY09CYgJ1qk6H1qZf8h,0.409
2J3ajGI1sVj9wnqThJHwPS,0.73,https://api.spotify.com/v1/audio-analysis/2J3ajGI1sVj9wnqThJHwPS,3mIj9lX2MWuHmhNCA7LSCW,The 1975,13,0.698,1,380320,0.311,False,False,GBK3W1500422,https://api.spotify.com/v1/tracks/2J3ajGI1sVj9wnqThJHwPS,2J3ajGI1sVj9wnqThJHwPS,0.00494,False,False,10,0.103,-7.886,1,If I Believe You,59,https://p.scdn.co/mp3-preview/40ae5c9dafe1ac493e3b0ba0a25cea5e4d76951a?cid=b48aa986c53946d3b37781455e256dd4,0.0356,129.949,3,True,https://api.spotify.com/v1/tracks/2J3ajGI1sVj9wnqThJHwPS,6,audio_features,spotify:track:2J3ajGI1sVj9wnqThJHwPS,0.337
4izhmF4sQgGemZpLC68bC5,0.976,https://api.spotify.com/v1/audio-analysis/4izhmF4sQgGemZpLC68bC5,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,15,0.363,1,233000,0.135,False,False,usx9p0965512,https://api.spotify.com/v1/tracks/4izhmF4sQgGemZpLC68bC5,4izhmF4sQgGemZpLC68bC5,0.000265,False,False,7,0.107,-11.166,0,Before You Start Your Day,60,https://p.scdn.co/mp3-preview/d4f0bcd43282e99a1b603c7b9aed0a13dc5aab9b?cid=b48aa986c53946d3b37781455e256dd4,0.0295,98.45,4,True,https://api.spotify.com/v1/tracks/4izhmF4sQgGemZpLC68bC5,13,audio_features,spotify:track:4izhmF4sQgGemZpLC68bC5,0.195
75MKHk9JSlu8MOixmQ982v,0.797,https://api.spotify.com/v1/audio-analysis/75MKHk9JSlu8MOixmQ982v,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,13,0.376,1,144720,0.211,False,False,USUM71809770,https://api.spotify.com/v1/tracks/75MKHk9JSlu8MOixmQ982v,75MKHk9JSlu8MOixmQ982v,0,False,False,4,0.196,-11.665,1,A Little More,74,https://p.scdn.co/mp3-preview/e8af68e6d3d77a5f131eed0a060d29737799f162?cid=b48aa986c53946d3b37781455e256dd4,0.0364,94.7,3,True,https://api.spotify.com/v1/tracks/75MKHk9JSlu8MOixmQ982v,1,audio_features,spotify:track:75MKHk9JSlu8MOixmQ982v,0.228
2k9N4caeCIJLOWwWwssrEM,0.491,https://api.spotify.com/v1/audio-analysis/2k9N4caeCIJLOWwWwssrEM,0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,18,0.772,1,210240,0.256,False,False,GBKPL1674673,https://api.spotify.com/v1/tracks/2k9N4caeCIJLOWwWwssrEM,2k9N4caeCIJLOWwWwssrEM,0.00612,False,False,7,0.144,-8.545,0,Easily,70,https://p.scdn.co/mp3-preview/553a07ba23de181462a42649a917f6a7f21b1ae9?cid=b48aa986c53946d3b37781455e256dd4,0.0481,118.902,3,True,https://api.spotify.com/v1/tracks/2k9N4caeCIJLOWwWwssrEM,4,audio_features,spotify:track:2k9N4caeCIJLOWwWwssrEM,0.357
5jx8tCxiO0uIbo2uNia23K,0.697,https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K,6jJ0s89eD6GaHleKKya26X,Katy Perry,23,0.714,1,259040,0.434,False,False,USCA21102868,https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K,5jx8tCxiO0uIbo2uNia23K,0,False,False,4,0.0919,-11.542,1,The One That Got Away - Acoustic,69,https://p.scdn.co/mp3-preview/825cc1910ed243fef3b882b86430ea10f1df4870?cid=b48aa986c53946d3b37781455e256dd4,0.0396,123.942,4,True,https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K,13,audio_features,spotify:track:5jx8tCxiO0uIbo2uNia23K,0.352
3NdDpSvN911VPGivFlV5d0,0.0631,https://api.spotify.com/v1/audio-analysis/3NdDpSvN911VPGivFlV5d0,"5ZsFI1h6hIdQRw2ti0hz81, 06HL4z0CvFAxyc27GXpf02","ZAYN, Taylor Swift",11,0.735,1,245200,0.451,False,False,USQ4E1602586,https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0,3NdDpSvN911VPGivFlV5d0,1.3e-05,False,False,0,0.325,-8.374,1,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",28,,0.0585,117.973,4,True,https://api.spotify.com/v1/tracks/3NdDpSvN911VPGivFlV5d0,1,audio_features,spotify:track:3NdDpSvN911VPGivFlV5d0,0.0862
4IcRwlfIwp7BDljw7m8cSe,0.96,https://api.spotify.com/v1/audio-analysis/4IcRwlfIwp7BDljw7m8cSe,"2Rf4X6m0oayCJhaJ5K63GQ, 66CXWjxzNUsdJxJ2JdwvnR","Nathan Sykes, Ariana Grande",12,0.575,1,246896,0.27,False,False,QM4DU1500043,https://api.spotify.com/v1/tracks/4IcRwlfIwp7BDljw7m8cSe,4IcRwlfIwp7BDljw7m8cSe,0,False,False,8,0.107,-8.379,1,Over And Over Again,26,,0.0367,129.816,4,True,https://api.spotify.com/v1/tracks/4IcRwlfIwp7BDljw7m8cSe,1,audio_features,spotify:track:4IcRwlfIwp7BDljw7m8cSe,0.404
6EF9SuEEFvCrVyV98enq5v,0.692,https://api.spotify.com/v1/audio-analysis/6EF9SuEEFvCrVyV98enq5v,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,16,0.439,1,232587,0.322,False,False,USUM71409730,https://api.spotify.com/v1/tracks/6EF9SuEEFvCrVyV98enq5v,6EF9SuEEFvCrVyV98enq5v,0,False,False,9,0.103,-5.959,1,Just A Little Bit Of Your Heart,5,,0.028,77.963,4,True,https://api.spotify.com/v1/tracks/6EF9SuEEFvCrVyV98enq5v,10,audio_features,spotify:track:6EF9SuEEFvCrVyV98enq5v,0.16
3NgCzSW98SsqBdpYcnm4kv,0.405,https://api.spotify.com/v1/audio-analysis/3NgCzSW98SsqBdpYcnm4kv,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,16,0.393,1,221881,0.555,False,False,USSM11704614,https://api.spotify.com/v1/tracks/3NgCzSW98SsqBdpYcnm4kv,3NgCzSW98SsqBdpYcnm4kv,0,False,False,10,0.105,-6.096,0,I Have Questions,71,https://p.scdn.co/mp3-preview/3da80f457396b1bae3d721bc492e9e03edaeab5f?cid=b48aa986c53946d3b37781455e256dd4,0.276,167.999,4,True,https://api.spotify.com/v1/tracks/3NgCzSW98SsqBdpYcnm4kv,1,audio_features,spotify:track:3NgCzSW98SsqBdpYcnm4kv,0.22
3rGew9pmFEmGD9nZ12F1tN,0.855,https://api.spotify.com/v1/audio-analysis/3rGew9pmFEmGD9nZ12F1tN,0cGUm45nv7Z6M6qdXYQGTX,Kehlani,15,0.448,1,232169,0.241,False,True,USAT21500815,https://api.spotify.com/v1/tracks/3rGew9pmFEmGD9nZ12F1tN,3rGew9pmFEmGD9nZ12F1tN,0,False,False,10,0.124,-8.643,1,The Letter,56,https://p.scdn.co/mp3-preview/fb2b113a19e72d5bd5537d45125d252dcee07ffa?cid=b48aa986c53946d3b37781455e256dd4,0.0328,131.259,4,True,https://api.spotify.com/v1/tracks/3rGew9pmFEmGD9nZ12F1tN,9,audio_features,spotify:track:3rGew9pmFEmGD9nZ12F1tN,0.131
2aksifNn5ph8igDOkPBA02,0.0717,https://api.spotify.com/v1/audio-analysis/2aksifNn5ph8igDOkPBA02,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,23,0.509,1,224000,0.637,False,True,QM5FT1600120,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,2aksifNn5ph8igDOkPBA02,1.08e-05,False,False,4,0.0789,-4.83,0,Love On The Brain,74,https://p.scdn.co/mp3-preview/9440a1af919c309386b9692c42210dd53c2ac9b5?cid=b48aa986c53946d3b37781455e256dd4,0.0471,172.006,3,True,https://api.spotify.com/v1/tracks/2aksifNn5ph8igDOkPBA02,11,audio_features,spotify:track:2aksifNn5ph8igDOkPBA02,0.378
