song.id,acousticness,analysis_url,artist.id,artist.name,isBanger,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,is_local,key,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
3V8UKqhEK5zBkBb6d6ub8i,0.542,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0, 1fux65HMCBvfJHqlBc4Nno, 4q3ewBCX7sLwd24euuV69X, 1TtXnWcUs0FCkaZDPGYHdf, 1i8SpTcr7yvPOmcqrbnVXY, 1SupJlEpv7RS2tPNRaHViT","Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",False,26,0.903,1,417920,0.675,False,True,QM4TW1811888,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,3V8UKqhEK5zBkBb6d6ub8i,1.28e-05,False,11,0.0595,-3.445,0,Te Boté - Remix,88,https://p.scdn.co/mp3-preview/4c6dcffbd7c5794bbbf295b8d9d09bb9f45a2191?cid=b48aa986c53946d3b37781455e256dd4,0.214,96.507,4,True,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,1,audio_features,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,0.442
27oFpFktCq9JIXjJQRuv7a,0.0524,https://api.spotify.com/v1/audio-analysis/27oFpFktCq9JIXjJQRuv7a,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,False,18,0.728,1,166852,0.584,False,True,QMEU31886336,https://api.spotify.com/v1/tracks/27oFpFktCq9JIXjJQRuv7a,27oFpFktCq9JIXjJQRuv7a,0,False,10,0.0658,-7.255,0,GOTTI,77,https://p.scdn.co/mp3-preview/43dfbbbfd7ceac84d44524c09e3b1f31fe34e2d3?cid=b48aa986c53946d3b37781455e256dd4,0.176,161.9,4,True,https://api.spotify.com/v1/tracks/27oFpFktCq9JIXjJQRuv7a,12,audio_features,spotify:track:27oFpFktCq9JIXjJQRuv7a,0.365
6n4U3TlzUGhdSFbUUhTvLP,0.0739,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,"6oMuImdp5ZcFhWP0ESe6mG, 3TVXtAsR1Inumwj472S9r4","Migos, Drake",False,17,0.909,1,276147,0.628,False,True,USUM71800983,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,6n4U3TlzUGhdSFbUUhTvLP,0,False,2,0.108,-5.456,1,Walk It Talk It,84,https://p.scdn.co/mp3-preview/08016c1dad5b43ba62db359448a7f90ebbec71a6?cid=b48aa986c53946d3b37781455e256dd4,0.201,145.905,4,True,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,6,audio_features,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.406
0AICBlLzFCTpUqmAbtzB2z,0.000404,https://api.spotify.com/v1/audio-analysis/0AICBlLzFCTpUqmAbtzB2z,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,False,11,0.659,1,143969,0.614,False,True,QMEU31704830,https://api.spotify.com/v1/tracks/0AICBlLzFCTpUqmAbtzB2z,0AICBlLzFCTpUqmAbtzB2z,0,False,9,0.123,-7.32,0,Love Scars,77,https://p.scdn.co/mp3-preview/584dc6ddf8bd31207b4590c5e9501c389e4715d9?cid=b48aa986c53946d3b37781455e256dd4,0.0541,119.405,4,True,https://api.spotify.com/v1/tracks/0AICBlLzFCTpUqmAbtzB2z,1,audio_features,spotify:track:0AICBlLzFCTpUqmAbtzB2z,0.26
2u7mxWSeoqTXndK5e08jMp,0.157,https://api.spotify.com/v1/audio-analysis/2u7mxWSeoqTXndK5e08jMp,"7d3WFRME3vBY2cgoP38RDo, 04ei5kNgmDuNAydFhhIHnD","Lil Skies, Landon Cube",False,13,0.745,1,203908,0.646,False,True,USAT21705314,https://api.spotify.com/v1/tracks/2u7mxWSeoqTXndK5e08jMp,2u7mxWSeoqTXndK5e08jMp,0,False,6,0.338,-6.987,0,Nowadays (feat. Landon Cube),77,https://p.scdn.co/mp3-preview/7cc14bbfe96d99fc85079bdfe0e07a13a68837d7?cid=b48aa986c53946d3b37781455e256dd4,0.17,79.993,4,True,https://api.spotify.com/v1/tracks/2u7mxWSeoqTXndK5e08jMp,14,audio_features,spotify:track:2u7mxWSeoqTXndK5e08jMp,0.46
0b9oOr2ZgvyQu88wzixux9,0.117,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,False,18,0.854,1,225773,0.463,False,True,USRC11801773,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,0b9oOr2ZgvyQu88wzixux9,0,False,5,0.354,-6.159,1,This Is America,81,https://p.scdn.co/mp3-preview/01afc9c7c44d7b4b01d2340a00e586031827b243?cid=b48aa986c53946d3b37781455e256dd4,0.137,120.024,4,True,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,1,audio_features,spotify:track:0b9oOr2ZgvyQu88wzixux9,0.549
3ee8Jmje8o58CHK66QrVC2,0.258,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,False,75,0.74,1,166606,0.613,False,True,USUG11800208,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,0.00372,False,8,0.123,-4.88,1,SAD!,92,https://p.scdn.co/mp3-preview/5b5a9c4dba2f360fd6cb10df457d2d97ad1ae1f6?cid=b48aa986c53946d3b37781455e256dd4,0.145,75.023,4,True,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,4,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473
2E124GmJRnBJuXbTb4cPUB,0.088,https://api.spotify.com/v1/audio-analysis/2E124GmJRnBJuXbTb4cPUB,"7gZfnEnfiaHzxARJ2LeXrf, 0hCNtLu0JehylgoiP8L4Gh, 3CbYyyd8wH3RT6t0jwpdzC","6ix9ine, Nicki Minaj, Murda Beatz",False,20,0.931,1,179405,0.387,False,True,QMEU31894160,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,2E124GmJRnBJuXbTb4cPUB,0,False,1,0.136,-9.127,1,FEFE (feat. Nicki Minaj & Murda Beatz),55,,0.412,125.978,4,True,https://api.spotify.com/v1/tracks/2E124GmJRnBJuXbTb4cPUB,1,audio_features,spotify:track:2E124GmJRnBJuXbTb4cPUB,0.376
7ATATJztoWLcqDAcVVof0C,0.172,https://api.spotify.com/v1/audio-analysis/7ATATJztoWLcqDAcVVof0C,"7gZfnEnfiaHzxARJ2LeXrf, 2R21vXR83lH98kGeO99Y66","6ix9ine, Anuel Aa",False,18,0.635,1,217822,0.902,False,True,QMEU31816243,https://api.spotify.com/v1/tracks/7ATATJztoWLcqDAcVVof0C,7ATATJztoWLcqDAcVVof0C,0,False,0,0.125,-3.559,1,BEBE,57,,0.109,102.063,4,True,https://api.spotify.com/v1/tracks/7ATATJztoWLcqDAcVVof0C,1,audio_features,spotify:track:7ATATJztoWLcqDAcVVof0C,0.286
4S8d14HvHb70ImctNgVzQQ,0.0114,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,"5K4W6rqBFWDnAN6FQUkS6x, 3wyVrVrFCkukjdVIdirGVY","Kanye West, Lil Pump",False,24,0.901,1,127947,0.522,False,True,USUM71814031,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,4S8d14HvHb70ImctNgVzQQ,0,False,2,0.259,-8.304,1,I Love It (& Lil Pump),86,https://p.scdn.co/mp3-preview/28e6929f528ba2f5227fb8f1f933f6b816919aca?cid=b48aa986c53946d3b37781455e256dd4,0.33,104.053,4,True,https://api.spotify.com/v1/tracks/4S8d14HvHb70ImctNgVzQQ,1,audio_features,spotify:track:4S8d14HvHb70ImctNgVzQQ,0.329
0JP9xo3adEtGSdUEISiszL,0.556,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,False,72,0.921,1,135090,0.537,False,True,USUG11800209,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,0JP9xo3adEtGSdUEISiszL,0.00404,False,9,0.102,-5.723,0,Moonlight,91,https://p.scdn.co/mp3-preview/91e4395aff0c73f044cf8a7215c08b010bd593e3?cid=b48aa986c53946d3b37781455e256dd4,0.0804,128.009,4,True,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,3,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711
1FBuBhNZ8dmjUBWR58UOQv,0.8,https://api.spotify.com/v1/audio-analysis/1FBuBhNZ8dmjUBWR58UOQv,1AUZYkS7eLmZUnBjQyJmwf,Timmies,False,17,0.671,1,123891,0.277,False,False,RUB521205281,https://api.spotify.com/v1/tracks/1FBuBhNZ8dmjUBWR58UOQv,1FBuBhNZ8dmjUBWR58UOQv,0.000325,False,6,0.0657,-11.185,0,Tell Me Why I'm Waiting,73,https://p.scdn.co/mp3-preview/c3960eb4cbdf51f30b8543da950e25400713e27b?cid=b48aa986c53946d3b37781455e256dd4,0.0549,124.008,4,True,https://api.spotify.com/v1/tracks/1FBuBhNZ8dmjUBWR58UOQv,3,audio_features,spotify:track:1FBuBhNZ8dmjUBWR58UOQv,0.173
6JQvHMSaR8flFsN53ypOfP,0.462,https://api.spotify.com/v1/audio-analysis/6JQvHMSaR8flFsN53ypOfP,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,False,16,0.699,1,165000,0.558,False,True,USUM71809565,https://api.spotify.com/v1/tracks/6JQvHMSaR8flFsN53ypOfP,6JQvHMSaR8flFsN53ypOfP,0,False,11,0.116,-7.622,1,Noticed,87,https://p.scdn.co/mp3-preview/d7e515380c793e58231564a32c202231373eff56?cid=b48aa986c53946d3b37781455e256dd4,0.0603,79.992,4,True,https://api.spotify.com/v1/tracks/6JQvHMSaR8flFsN53ypOfP,3,audio_features,spotify:track:6JQvHMSaR8flFsN53ypOfP,0.493
0ZfByLXCeKchuj7zi1CJ0S,0.396,https://api.spotify.com/v1/audio-analysis/0ZfByLXCeKchuj7zi1CJ0S,1hzfo8twXdOegF3xireCYs,Milky Chance,False,11,0.884,1,313627,0.565,False,False,DEL211300741,https://api.spotify.com/v1/tracks/0ZfByLXCeKchuj7zi1CJ0S,0ZfByLXCeKchuj7zi1CJ0S,0.000215,False,11,0.0794,-8.824,1,Stolen Dance,67,https://p.scdn.co/mp3-preview/f5bec4beda1b7c5a00175b2b4f77de62b7363636?cid=b48aa986c53946d3b37781455e256dd4,0.0366,114.012,4,True,https://api.spotify.com/v1/tracks/0ZfByLXCeKchuj7zi1CJ0S,11,audio_features,spotify:track:0ZfByLXCeKchuj7zi1CJ0S,0.675
0QIjsbm2fh1cJ45XO9eGqq,0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,"13y7CgLHjMVRMDqxdx0Xdo, 0du5cEVh5yTK9QJze8zA0C, 46SHBwWsqBkxI7EeeBEQG7","Gucci Mane, Bruno Mars, Kodak Black",False,37,0.8,1,204665,0.578,False,True,USAT21811087,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,0QIjsbm2fh1cJ45XO9eGqq,0,False,4,0.359,-5.144,0,Wake Up in the Sky,89,https://p.scdn.co/mp3-preview/43ece6da1fe67dc3a5f44ca967fec62e918ce69d?cid=b48aa986c53946d3b37781455e256dd4,0.0485,143.01,4,True,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,1,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367
5hcisvFMidkMJlElTO9Qmw,0.423,https://api.spotify.com/v1/audio-analysis/5hcisvFMidkMJlElTO9Qmw,"4q3ewBCX7sLwd24euuV69X, 3MHaV05u0io8fQbZ2XPtlC, 1vyhD5VmyZ7KMfW5gqLgo5, 2T1aUibqR2QC2sINIDQOAK, 64aJYyrXljOodnUG6jvhRD","Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",False,14,0.807,1,297485,0.681,False,False,QZ7B81700004,https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw,5hcisvFMidkMJlElTO9Qmw,0,False,11,0.0962,-6.268,1,Sensualidad,78,https://p.scdn.co/mp3-preview/9eaa8aa122d25926e3f6183976191c0aae69b39f?cid=b48aa986c53946d3b37781455e256dd4,0.0983,140.006,4,True,https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw,1,audio_features,spotify:track:5hcisvFMidkMJlElTO9Qmw,0.676
0My8NPmENHrN5W7OfgZnZJ,0.654,https://api.spotify.com/v1/audio-analysis/0My8NPmENHrN5W7OfgZnZJ,4BxCuXFJrSWGi1KHcVqaU4,Kodaline,False,20,0.43,1,232520,0.587,False,False,GBARL1401580,https://api.spotify.com/v1/tracks/0My8NPmENHrN5W7OfgZnZJ,0My8NPmENHrN5W7OfgZnZJ,8.83e-05,False,9,0.158,-8.003,1,The One,69,https://p.scdn.co/mp3-preview/d03f811871744799679f34ee055916d1bbb47e52?cid=b48aa986c53946d3b37781455e256dd4,0.0348,156.006,4,True,https://api.spotify.com/v1/tracks/0My8NPmENHrN5W7OfgZnZJ,2,audio_features,spotify:track:0My8NPmENHrN5W7OfgZnZJ,0.332
2iXBZ32Fz5VDCLeE0JIdX5,0.512,https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,False,13,0.584,1,234173,0.7,False,False,GBHMU0700069,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,2iXBZ32Fz5VDCLeE0JIdX5,2.43e-05,False,6,0.13,-4.251,1,Better in Time,73,https://p.scdn.co/mp3-preview/6d806a43c93836cbbcca3c6ec4691d1b72077b4a?cid=b48aa986c53946d3b37781455e256dd4,0.0506,163.953,4,True,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,2,audio_features,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,0.549
3TCauNPqFiniaYHBvEVoHG,0.578,https://api.spotify.com/v1/audio-analysis/3TCauNPqFiniaYHBvEVoHG,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,False,22,0.457,1,238560,0.573,False,False,USRC10201067,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,3TCauNPqFiniaYHBvEVoHG,3.05e-06,False,5,0.114,-3.866,0,Beautiful,73,https://p.scdn.co/mp3-preview/3c9ad69c04cfe7e27ce24c9c22784285f025b551?cid=b48aa986c53946d3b37781455e256dd4,0.0275,76.193,4,True,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,11,audio_features,spotify:track:3TCauNPqFiniaYHBvEVoHG,0.0992
37f4ITSlgPX81ad2EvmVQr,0.0549,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,3QLIkT4rD2FMusaqmkepbq,Rachel Platten,False,14,0.564,1,204013,0.714,False,False,USSM11500753,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,37f4ITSlgPX81ad2EvmVQr,0,False,7,0.155,-4.987,1,Fight Song,80,https://p.scdn.co/mp3-preview/e637c2d18133fe780d89df9e603028661a19c818?cid=b48aa986c53946d3b37781455e256dd4,0.129,175.924,4,True,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,5,audio_features,spotify:track:37f4ITSlgPX81ad2EvmVQr,0.33
5NRl32BO29q8xtWFvOlHZE,0.928,https://api.spotify.com/v1/audio-analysis/5NRl32BO29q8xtWFvOlHZE,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,False,12,0.388,1,254507,0.372,False,False,USUM71506813,https://api.spotify.com/v1/tracks/5NRl32BO29q8xtWFvOlHZE,5NRl32BO29q8xtWFvOlHZE,0,False,6,0.146,-5.72,1,River Of Tears,67,https://p.scdn.co/mp3-preview/a0bfe36181cfd1957182b9db9d60f91817dfa728?cid=b48aa986c53946d3b37781455e256dd4,0.0468,89.701,4,True,https://api.spotify.com/v1/tracks/5NRl32BO29q8xtWFvOlHZE,12,audio_features,spotify:track:5NRl32BO29q8xtWFvOlHZE,0.285
0prNGof3XqfTvNDxHonvdK,0.0285,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,False,28,0.573,1,230227,0.739,False,False,USUM71506811,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,0prNGof3XqfTvNDxHonvdK,0,False,0,0.111,-5.74,1,Scars To Your Beautiful,76,https://p.scdn.co/mp3-preview/909230913ee1c924e8f721a39235c9c46e1062d1?cid=b48aa986c53946d3b37781455e256dd4,0.129,97.085,4,True,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,10,audio_features,spotify:track:0prNGof3XqfTvNDxHonvdK,0.451
4tCtwWceOPWzenK2HAIJSb,0.103,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,"1l8Fu6IkuTP0U5QetQJ5Xt, 7c0XG5cIJTrrAgEC3ULPiq","Fifth Harmony, Ty Dolla $ign",False,11,0.803,1,214480,0.585,False,False,USSM11600251,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,4tCtwWceOPWzenK2HAIJSb,3.94e-06,False,8,0.0644,-5.861,1,Work from Home (feat. Ty Dolla $ign),81,https://p.scdn.co/mp3-preview/b2d6e6ea9163eb361f5406f75264de490243964a?cid=b48aa986c53946d3b37781455e256dd4,0.0432,105.017,4,True,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,2,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.593
2tUBqZG2AbRi7Q0BIrVrEj,0.207,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,False,16,0.709,1,291293,0.824,False,False,USAR18700121,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,2tUBqZG2AbRi7Q0BIrVrEj,0.000307,False,1,0.0888,-8.824,1,I Wanna Dance with Somebody (Who Loves Me),83,https://p.scdn.co/mp3-preview/3bb02cefe0aca5129bb4be624a3f0dba6f31409f?cid=b48aa986c53946d3b37781455e256dd4,0.0453,118.814,4,True,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,1,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,0.867
4eHbdreAnSOrDDsFfc4Fpm,0.844,https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm,6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,False,28,0.306,1,271093,0.214,False,False,USAR19200110,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,4eHbdreAnSOrDDsFfc4Fpm,5.3e-06,False,4,0.0839,-12.518,1,I Will Always Love You,77,https://p.scdn.co/mp3-preview/91e6d3e0b48cda2f3a1b2391a1c1384fbf73b8a8?cid=b48aa986c53946d3b37781455e256dd4,0.0356,66.98,4,True,https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm,1,audio_features,spotify:track:4eHbdreAnSOrDDsFfc4Fpm,0.108
1x80xTzSL7pok3M5JC3oJz,0.132,https://api.spotify.com/v1/audio-analysis/1x80xTzSL7pok3M5JC3oJz,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,False,12,0.439,1,250707,0.489,False,False,USAT21304202,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,1x80xTzSL7pok3M5JC3oJz,0.000643,False,8,0.114,-6.286,1,human,63,https://p.scdn.co/mp3-preview/424c533fa789fc3787d658abb491ed1cee3fb9ef?cid=b48aa986c53946d3b37781455e256dd4,0.0368,143.808,4,True,https://api.spotify.com/v1/tracks/1x80xTzSL7pok3M5JC3oJz,4,audio_features,spotify:track:1x80xTzSL7pok3M5JC3oJz,0.253
4VC5nFbYO4avKksJ9jN4pY,0.346,https://api.spotify.com/v1/audio-analysis/4VC5nFbYO4avKksJ9jN4pY,"1KCSPY1glIKqW2TotWuXOR, 1qUjOF5fzrpoNycD36b2jZ","P!nk, Nate Ruess",False,16,0.778,1,242733,0.547,False,False,USRC11200786,https://api.spotify.com/v1/tracks/4VC5nFbYO4avKksJ9jN4pY,4VC5nFbYO4avKksJ9jN4pY,0.000302,False,2,0.132,-7.273,1,Just Give Me a Reason (feat. Nate Ruess),73,https://p.scdn.co/mp3-preview/ef4de7cafc3510bd0664b6173c79dc6dee229039?cid=b48aa986c53946d3b37781455e256dd4,0.0489,95.002,4,True,https://api.spotify.com/v1/tracks/4VC5nFbYO4avKksJ9jN4pY,4,audio_features,spotify:track:4VC5nFbYO4avKksJ9jN4pY,0.441
4fwbGKNExPtPHbor1TBSY4,0.00266,https://api.spotify.com/v1/audio-analysis/4fwbGKNExPtPHbor1TBSY4,6jJ0s89eD6GaHleKKya26X,Katy Perry,False,15,0.397,1,228879,0.725,False,False,USUM71311295,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,4fwbGKNExPtPHbor1TBSY4,0,False,7,0.208,-4.862,1,Unconditionally,73,https://p.scdn.co/mp3-preview/1bb5566bd5f9de3b9ff00b583948768aa6d77fb9?cid=b48aa986c53946d3b37781455e256dd4,0.043,128.861,4,True,https://api.spotify.com/v1/tracks/4fwbGKNExPtPHbor1TBSY4,5,audio_features,spotify:track:4fwbGKNExPtPHbor1TBSY4,0.358
2zDt2TfQbxiSPjTVJTgbwz,0.409,https://api.spotify.com/v1/audio-analysis/2zDt2TfQbxiSPjTVJTgbwz,"5p7f24Rk5HkUZsaS3BLG5F, 4lDBihdpMlOalxy1jkUbPl, 2qxJFvFYMEDqd7ui6kSAcq","Hailee Steinfeld, Grey, Zedd",False,11,0.724,1,181880,0.628,False,False,USUM71606370,https://api.spotify.com/v1/tracks/2zDt2TfQbxiSPjTVJTgbwz,2zDt2TfQbxiSPjTVJTgbwz,0,False,4,0.105,-4.219,1,Starving,19,,0.0962,99.898,4,True,https://api.spotify.com/v1/tracks/2zDt2TfQbxiSPjTVJTgbwz,1,audio_features,spotify:track:2zDt2TfQbxiSPjTVJTgbwz,0.524
6rPO02ozF3bM7NnOV4h6s2,0.228,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,"4V8Sr092TqfHkfAA5fXXqG, 4VMYDCV2IEDYJArk749S6m, 1uNFoZAHBGtllmzznpCI3s","Luis Fonsi, Daddy Yankee, Justin Bieber",False,14,0.653,1,228827,0.816,False,False,USUM71703825,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,6rPO02ozF3bM7NnOV4h6s2,0,False,2,0.0967,-4.353,1,Despacito - Remix,83,https://p.scdn.co/mp3-preview/01f2b0e71b6ac51b5aada80ff829c9027df5de8b?cid=b48aa986c53946d3b37781455e256dd4,0.167,178.086,4,True,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,1,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.816
1NtIMM4N0cFa1dNzN15chl,0.0512,https://api.spotify.com/v1/audio-analysis/1NtIMM4N0cFa1dNzN15chl,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,False,11,0.772,1,204347,0.78,False,False,USUM71700626,https://api.spotify.com/v1/tracks/1NtIMM4N0cFa1dNzN15chl,1NtIMM4N0cFa1dNzN15chl,0,False,10,0.119,-4.288,0,Believer,17,,0.108,124.988,4,True,https://api.spotify.com/v1/tracks/1NtIMM4N0cFa1dNzN15chl,3,audio_features,spotify:track:1NtIMM4N0cFa1dNzN15chl,0.719
2dpaYNEQHiRxtZbfNsse99,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,"64KEffDW9EtZ1y2vBYgq8T, 7EQ0qTo7fWT7DPxmxtSYEc","Marshmello, Bastille",False,94,0.687,1,214290,0.792,False,False,USUG11801651,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,0,False,5,0.167,-2.749,1,Happier,97,https://p.scdn.co/mp3-preview/f59db3db3ac00c3531023b6c486bce473715e220?cid=b48aa986c53946d3b37781455e256dd4,0.0452,100.015,4,True,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,1,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
1f3yAtsJtY87CTmM8RLnxf,2.55e-05,https://api.spotify.com/v1/audio-analysis/1f3yAtsJtY87CTmM8RLnxf,6olE6TJLqED3rqDCT0FyPh,Nirvana,False,14,0.502,1,301920,0.912,False,False,USGF19942501,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,1f3yAtsJtY87CTmM8RLnxf,0.000173,False,1,0.106,-4.556,1,Smells Like Teen Spirit,82,,0.0564,116.761,4,True,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,1,audio_features,spotify:track:1f3yAtsJtY87CTmM8RLnxf,0.72
64yrDBpcdwEdNY9loyEGbX,0.0518,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,7oPftvlwr6VrsViSDV7fJY,Green Day,False,27,0.268,1,321093,0.742,False,False,USRE10900679,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,64yrDBpcdwEdNY9loyEGbX,0,False,5,0.626,-4.939,1,21 Guns,75,https://p.scdn.co/mp3-preview/9139658121b115dac9d893ba0cbe537c9995b090?cid=b48aa986c53946d3b37781455e256dd4,0.0355,159.779,4,True,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,16,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.416
6ORqU0bHbVCRjXm9AjyHyZ,0.183,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,7oPftvlwr6VrsViSDV7fJY,Green Day,False,41,0.475,1,153467,0.432,False,True,USRE19700545,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,6ORqU0bHbVCRjXm9AjyHyZ,0,False,7,0.161,-7.844,1,Good Riddance (Time of Your Life),77,https://p.scdn.co/mp3-preview/e12bf548d4633c9877b3772493bf9a980511b926?cid=b48aa986c53946d3b37781455e256dd4,0.0302,94.605,4,True,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,17,audio_features,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,0.648
24nRdDUUIdM2mv1YdwMdu6,0.0252,https://api.spotify.com/v1/audio-analysis/24nRdDUUIdM2mv1YdwMdu6,"5Y5TRrQiqgUO4S36tzjIRZ, 5Pwc4xIPtQLFEnJriah9YJ","Timbaland, OneRepublic",False,12,0.657,1,184827,0.588,False,False,USUM70722793,https://api.spotify.com/v1/tracks/24nRdDUUIdM2mv1YdwMdu6,24nRdDUUIdM2mv1YdwMdu6,0,False,8,0.087,-6.005,1,Apologize,19,,0.0272,118.022,4,True,https://api.spotify.com/v1/tracks/24nRdDUUIdM2mv1YdwMdu6,14,audio_features,spotify:track:24nRdDUUIdM2mv1YdwMdu6,0.105
