song.id,acousticness,analysis_url,artist.id,artist.name,isBanger,banger_occurances,danceability,disc_number,duration_ms,energy,episode,explicit,external_ids.isrc,href,id,instrumentalness,is_local,key,linked_from,liveness,loudness,mode,name,popularity,preview_url,speechiness,tempo,time_signature,track,track_href,track_number,type,uri,valence
0EDSU9JYeKABA14OcOuM7b,0.275,https://api.spotify.com/v1/audio-analysis/0EDSU9JYeKABA14OcOuM7b,"3CJKkU0XuElRT1z8rEtIYg, 6h1s4i4XKIYv4ErDelLDN0","Luciano, Samra",True,19,0.714,1,170200,0.817,False,True,DEUM71901323,https://api.spotify.com/v1/tracks/0EDSU9JYeKABA14OcOuM7b,0EDSU9JYeKABA14OcOuM7b,0,False,1,,0.14,-3.987,0,Ya Salame,75,https://p.scdn.co/mp3-preview/85347fd493b6c6452850e7d0279f5f2e7811aabc?cid=b48aa986c53946d3b37781455e256dd4,0.435,174.1,4,True,https://api.spotify.com/v1/tracks/0EDSU9JYeKABA14OcOuM7b,1,audio_features,spotify:track:0EDSU9JYeKABA14OcOuM7b,0.408
3r1cV21xPMkgCmxk8VqWOB,0.877,https://api.spotify.com/v1/audio-analysis/3r1cV21xPMkgCmxk8VqWOB,4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,True,11,0.838,1,135597,0.549,False,False,DECE71900171,https://api.spotify.com/v1/tracks/3r1cV21xPMkgCmxk8VqWOB,3r1cV21xPMkgCmxk8VqWOB,0.000964,False,9,,0.115,-7.145,0,Cherry Lady,81,https://p.scdn.co/mp3-preview/5e26cd82d27483a8f298573df0a9cb787d1fa96e?cid=b48aa986c53946d3b37781455e256dd4,0.0755,114.445,4,True,https://api.spotify.com/v1/tracks/3r1cV21xPMkgCmxk8VqWOB,1,audio_features,spotify:track:3r1cV21xPMkgCmxk8VqWOB,0.654
3UDsmMZsEMsvM82OcdqJWu,0.123,https://api.spotify.com/v1/audio-analysis/3UDsmMZsEMsvM82OcdqJWu,5p7mWeX4RlvqBCxylfiXdE,KC Rebell,True,22,0.732,1,160096,0.746,False,False,DECE71900082,https://api.spotify.com/v1/tracks/3UDsmMZsEMsvM82OcdqJWu,3UDsmMZsEMsvM82OcdqJWu,0,False,3,,0.097,-6.229,0,Alleen,81,https://p.scdn.co/mp3-preview/1bfd2a3c423b556eb67a1bdf4518bc2f75b1f515?cid=b48aa986c53946d3b37781455e256dd4,0.275,159.881,4,True,https://api.spotify.com/v1/tracks/3UDsmMZsEMsvM82OcdqJWu,1,audio_features,spotify:track:3UDsmMZsEMsvM82OcdqJWu,0.927
1mdJ39D1lrR3aWIOhgeNaE,0.275,https://api.spotify.com/v1/audio-analysis/1mdJ39D1lrR3aWIOhgeNaE,"4WZGDpNwrC0vNQyl9QzF7d, 6h1s4i4XKIYv4ErDelLDN0","Capital Bra, Samra",True,18,0.63,1,203067,0.692,False,True,DECE71900133,https://api.spotify.com/v1/tracks/1mdJ39D1lrR3aWIOhgeNaE,1mdJ39D1lrR3aWIOhgeNaE,0,False,7,,0.167,-4.951,0,Wir ticken,84,https://p.scdn.co/mp3-preview/3d14ca2e1d1b1d5a6ef0766d8cf13e0b306ee464?cid=b48aa986c53946d3b37781455e256dd4,0.427,179.877,4,True,https://api.spotify.com/v1/tracks/1mdJ39D1lrR3aWIOhgeNaE,1,audio_features,spotify:track:1mdJ39D1lrR3aWIOhgeNaE,0.82
5NsCv3I7o0f6vSQScG01f1,0.146,https://api.spotify.com/v1/audio-analysis/5NsCv3I7o0f6vSQScG01f1,5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,True,21,0.592,1,209449,0.572,False,False,DEQ021902313,https://api.spotify.com/v1/tracks/5NsCv3I7o0f6vSQScG01f1,5NsCv3I7o0f6vSQScG01f1,0.000172,False,5,,0.115,-8.974,0,Pass auf wen du liebst,83,https://p.scdn.co/mp3-preview/12ff970a6d58623224310b212d61ed4d3a63ddc9?cid=b48aa986c53946d3b37781455e256dd4,0.185,164.08,4,True,https://api.spotify.com/v1/tracks/5NsCv3I7o0f6vSQScG01f1,1,audio_features,spotify:track:5NsCv3I7o0f6vSQScG01f1,0.315
4BD9yUEFI07WaDJ381DDMq,0.0519,https://api.spotify.com/v1/audio-analysis/4BD9yUEFI07WaDJ381DDMq,"5p7mWeX4RlvqBCxylfiXdE, 3drqpTL4sQOckmAfF9i1wg, 4WZGDpNwrC0vNQyl9QzF7d","KC Rebell, Summer Cem, Capital Bra",True,29,0.828,1,253346,0.686,False,False,DECE71900051,https://api.spotify.com/v1/tracks/4BD9yUEFI07WaDJ381DDMq,4BD9yUEFI07WaDJ381DDMq,2.23e-06,False,2,,0.11,-5.242,1,DNA,84,https://p.scdn.co/mp3-preview/754a9e98c6d6a21e2d1dae5a28cdaf6492e2b198?cid=b48aa986c53946d3b37781455e256dd4,0.264,156.033,4,True,https://api.spotify.com/v1/tracks/4BD9yUEFI07WaDJ381DDMq,1,audio_features,spotify:track:4BD9yUEFI07WaDJ381DDMq,0.544
7jmyKXzjmjgmloEBZdFIRn,0.139,https://api.spotify.com/v1/audio-analysis/7jmyKXzjmjgmloEBZdFIRn,5j21TGkrNEAJe3gG9VlS34,Shindy,True,15,0.706,1,294711,0.755,False,True,DEXH31800018,https://api.spotify.com/v1/tracks/7jmyKXzjmjgmloEBZdFIRn,7jmyKXzjmjgmloEBZdFIRn,0,False,9,,0.144,-2.937,0,Road2Goat,75,,0.329,87.003,4,True,https://api.spotify.com/v1/tracks/7jmyKXzjmjgmloEBZdFIRn,1,audio_features,spotify:track:7jmyKXzjmjgmloEBZdFIRn,0.603
4AgK0CwpwcekXVdAoYB2VO,0.387,https://api.spotify.com/v1/audio-analysis/4AgK0CwpwcekXVdAoYB2VO,"3GBBxBdoolb0B5YizZq9bF, 5wyWp867LWGjFmYZXVSFnZ","Eno, MERO",True,18,0.73,1,172321,0.725,False,True,DETM41610464,https://api.spotify.com/v1/tracks/4AgK0CwpwcekXVdAoYB2VO,4AgK0CwpwcekXVdAoYB2VO,0,False,10,,0.153,-4.889,0,Ferrari,84,https://p.scdn.co/mp3-preview/d024a62ff851eec655b770033f11e8d1a4bae086?cid=b48aa986c53946d3b37781455e256dd4,0.318,79.648,4,True,https://api.spotify.com/v1/tracks/4AgK0CwpwcekXVdAoYB2VO,1,audio_features,spotify:track:4AgK0CwpwcekXVdAoYB2VO,0.625
2vwEnjG9FKzafXjZA3Xdyz,0.0664,https://api.spotify.com/v1/audio-analysis/2vwEnjG9FKzafXjZA3Xdyz,"0t9IVyFGzH79wIFfhEXddQ, 2qMezKrAKRh2Z2uR3fCqHt, 0PhLCUFEU30lqntUbYZjSt","Kianush, PA Sports, Mosh36",True,11,0.675,1,216533,0.848,False,True,DE2DY1900017,https://api.spotify.com/v1/tracks/2vwEnjG9FKzafXjZA3Xdyz,2vwEnjG9FKzafXjZA3Xdyz,1.07e-06,False,1,,0.136,-3.579,0,Push,70,https://p.scdn.co/mp3-preview/f753663787689bedc78ed772e7410aec1b412529?cid=b48aa986c53946d3b37781455e256dd4,0.404,125.675,5,True,https://api.spotify.com/v1/tracks/2vwEnjG9FKzafXjZA3Xdyz,1,audio_features,spotify:track:2vwEnjG9FKzafXjZA3Xdyz,0.582
7r55d7IhAj5UGKiYbXBwRP,0.519,https://api.spotify.com/v1/audio-analysis/7r55d7IhAj5UGKiYbXBwRP,4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,True,12,0.732,1,178000,0.583,False,True,DEFZ71800084,https://api.spotify.com/v1/tracks/7r55d7IhAj5UGKiYbXBwRP,7r55d7IhAj5UGKiYbXBwRP,1.97e-05,False,7,,0.108,-6.766,1,Prinzessa,84,https://p.scdn.co/mp3-preview/584f67376ba0d288784b41fae5f5ad5e034fd080?cid=b48aa986c53946d3b37781455e256dd4,0.125,100.464,4,True,https://api.spotify.com/v1/tracks/7r55d7IhAj5UGKiYbXBwRP,1,audio_features,spotify:track:7r55d7IhAj5UGKiYbXBwRP,0.277
2jz6EVNVahK9xHlahxLe2n,0.0498,https://api.spotify.com/v1/audio-analysis/2jz6EVNVahK9xHlahxLe2n,"2NJWI8byqTSqDaJRnqJY2z, 3CJKkU0XuElRT1z8rEtIYg","KALIM, Luciano",True,11,0.758,1,140587,0.762,False,True,DEUM71900498,https://api.spotify.com/v1/tracks/2jz6EVNVahK9xHlahxLe2n,2jz6EVNVahK9xHlahxLe2n,3.51e-06,False,0,,0.158,-5.428,1,kilo,66,https://p.scdn.co/mp3-preview/24e3542fc51e01fb9efc5f94fac260152e2b5c57?cid=b48aa986c53946d3b37781455e256dd4,0.314,139.938,4,True,https://api.spotify.com/v1/tracks/2jz6EVNVahK9xHlahxLe2n,1,audio_features,spotify:track:2jz6EVNVahK9xHlahxLe2n,0.308
0kLA41xkWzzYzMIEGFuDkP,0.162,https://api.spotify.com/v1/audio-analysis/0kLA41xkWzzYzMIEGFuDkP,"10XY9PZCJKzUFzZOdtlQLU, 0b62itBWBdLgiecXjXCqKC, 1aS5tqEs9ci5P9KD9tZWa6, 5eioJDe26lOqkAMbuhzZYs, 5qZLYtTL3ldN6Uw7OXHESR","LX, Maxwell, Bonez MC, Gzuz, Sa4",True,19,0.764,1,182925,0.744,False,True,DEUM71807695,https://api.spotify.com/v1/tracks/0kLA41xkWzzYzMIEGFuDkP,0kLA41xkWzzYzMIEGFuDkP,0,False,11,,0.122,-5.529,0,HaifischNikez Allstars,76,https://p.scdn.co/mp3-preview/0dcc5f821c3961f9f8aebdb6422fd0e3ff85710b?cid=b48aa986c53946d3b37781455e256dd4,0.448,87.538,4,True,https://api.spotify.com/v1/tracks/0kLA41xkWzzYzMIEGFuDkP,1,audio_features,spotify:track:0kLA41xkWzzYzMIEGFuDkP,0.507
4UOXo3xWnxYdTf3sFyRaUG,0.391,https://api.spotify.com/v1/audio-analysis/4UOXo3xWnxYdTf3sFyRaUG,"1aS5tqEs9ci5P9KD9tZWa6, 0Dvx6p8JDyzeOPGmaCIH1L","Bonez MC, RAF Camora",True,15,0.805,1,181971,0.924,False,True,DEUM71803991,https://api.spotify.com/v1/tracks/4UOXo3xWnxYdTf3sFyRaUG,4UOXo3xWnxYdTf3sFyRaUG,0.00448,False,7,,0.0902,-5.883,0,500 PS,79,https://p.scdn.co/mp3-preview/92ab0e73649d2f111b28091b1c5341d409aa58f7?cid=b48aa986c53946d3b37781455e256dd4,0.0439,139.976,4,True,https://api.spotify.com/v1/tracks/4UOXo3xWnxYdTf3sFyRaUG,3,audio_features,spotify:track:4UOXo3xWnxYdTf3sFyRaUG,0.836
260R90ctQ1SiPax90PuEsT,0.379,https://api.spotify.com/v1/audio-analysis/260R90ctQ1SiPax90PuEsT,5wyWp867LWGjFmYZXVSFnZ,MERO,True,18,0.737,1,153308,0.75,False,True,DEQ021807986,https://api.spotify.com/v1/tracks/260R90ctQ1SiPax90PuEsT,260R90ctQ1SiPax90PuEsT,0,False,8,,0.131,-6.464,1,Hobby Hobby,83,https://p.scdn.co/mp3-preview/448507853cfded4140d57c1140b609ae2b2c3c9a?cid=b48aa986c53946d3b37781455e256dd4,0.298,81.955,4,True,https://api.spotify.com/v1/tracks/260R90ctQ1SiPax90PuEsT,1,audio_features,spotify:track:260R90ctQ1SiPax90PuEsT,0.857
3TN6azWcvHM18VxhYVB1AG,0.187,https://api.spotify.com/v1/audio-analysis/3TN6azWcvHM18VxhYVB1AG,5p7mWeX4RlvqBCxylfiXdE,KC Rebell,True,15,0.812,1,210669,0.656,False,False,DECE71900046,https://api.spotify.com/v1/tracks/3TN6azWcvHM18VxhYVB1AG,3TN6azWcvHM18VxhYVB1AG,0,False,5,,0.12,-5.976,0,Hasso,73,https://p.scdn.co/mp3-preview/878c2778d510617aa1f307e60a997498dfd1306c?cid=b48aa986c53946d3b37781455e256dd4,0.181,127.971,4,True,https://api.spotify.com/v1/tracks/3TN6azWcvHM18VxhYVB1AG,1,audio_features,spotify:track:3TN6azWcvHM18VxhYVB1AG,0.515
4CweuuMMzi71pO0MSRgyaT,0.0219,https://api.spotify.com/v1/audio-analysis/4CweuuMMzi71pO0MSRgyaT,"7bXgB6jMjp9ATFy66eO08Z, 3aQeKQSyrW4qWr35idm0cy","Chris Brown, T-Pain",True,18,0.769,1,251160,0.52,False,False,USJI10700577,https://api.spotify.com/v1/tracks/4CweuuMMzi71pO0MSRgyaT,4CweuuMMzi71pO0MSRgyaT,0,False,1,,0.0762,-5.14,1,Kiss Kiss (feat. T-Pain),64,https://p.scdn.co/mp3-preview/83c432cddc9bf36b1af16404ccc6a5bee5283444?cid=b48aa986c53946d3b37781455e256dd4,0.212,140.112,3,True,https://api.spotify.com/v1/tracks/4CweuuMMzi71pO0MSRgyaT,1,audio_features,spotify:track:4CweuuMMzi71pO0MSRgyaT,0.58
2hKdd3qO7cWr2Jo0Bcs0MA,0.154,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,3FUY2gzHeIiaesXtOAdB7A,Train,True,32,0.468,1,259933,0.64,False,False,USSM10019751,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,2hKdd3qO7cWr2Jo0Bcs0MA,0,False,0,,0.154,-5.862,1,Drops of Jupiter,79,https://p.scdn.co/mp3-preview/dd63090aa1fc20e712ec34f0240d25557101ba79?cid=b48aa986c53946d3b37781455e256dd4,0.0275,79.297,4,True,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,3,audio_features,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,0.499
1AWQoqb9bSvzTjaLralEkT,0.202,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,31TPClRtHm23RisEBtV3X7,Justin Timberlake,True,23,0.891,1,267267,0.714,False,False,USJI10200367,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,1AWQoqb9bSvzTjaLralEkT,0.000234,False,4,,0.0521,-6.055,0,Rock Your Body,74,https://p.scdn.co/mp3-preview/757bc5732e5c92e36ea249d631120b381a4885e2?cid=b48aa986c53946d3b37781455e256dd4,0.14,100.972,4,True,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,6,audio_features,spotify:track:1AWQoqb9bSvzTjaLralEkT,0.818
3ZFTkvIE7kyPt6Nu3PEa7V,0.284,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,"0EmeFodog0BfCgMzAIvKQp, 7aBzpmFXB4WWpPl2F7RjBe","Shakira, Wyclef Jean",True,55,0.778,1,218093,0.824,False,False,USSM10600677,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,3ZFTkvIE7kyPt6Nu3PEa7V,0,False,10,,0.405,-5.892,0,Hips Don't Lie,83,https://p.scdn.co/mp3-preview/3859547944f57cfb7b996f6551148c9467889d4b?cid=b48aa986c53946d3b37781455e256dd4,0.0712,100.024,4,True,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,3,audio_features,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.756
0nmxH6IsSQVT1YEsCB9UMi,0.0615,https://api.spotify.com/v1/audio-analysis/0nmxH6IsSQVT1YEsCB9UMi,2mxe0TnaNL039ysAj51xPQ,R. Kelly,True,22,0.787,1,187733,0.527,False,False,USJI10300001,https://api.spotify.com/v1/tracks/0nmxH6IsSQVT1YEsCB9UMi,0nmxH6IsSQVT1YEsCB9UMi,0,False,1,,0.0656,-6.981,1,Ignition (Remix),14,,0.0512,133.107,4,True,https://api.spotify.com/v1/tracks/0nmxH6IsSQVT1YEsCB9UMi,5,audio_features,spotify:track:0nmxH6IsSQVT1YEsCB9UMi,0.807
3E7dfMvvCLUddWissuqMwr,0.00112,https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,True,21,0.652,1,202067,0.698,False,False,USHR10924519,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,3E7dfMvvCLUddWissuqMwr,0.000115,False,10,,0.0886,-4.667,0,Party In The U.S.A.,81,,0.042,96.021,4,True,https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr,2,audio_features,spotify:track:3E7dfMvvCLUddWissuqMwr,0.47
6RX5iL93VZ5fKmyvNXvF1r,0.0293,https://api.spotify.com/v1/audio-analysis/6RX5iL93VZ5fKmyvNXvF1r,6vWDO969PvNqNYHIOW5v0m,Beyoncé,True,17,0.447,1,227853,0.694,False,False,USSM10603620,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,False,7,,0.167,-4.637,0,Irreplaceable,76,https://p.scdn.co/mp3-preview/b1cd9ecf3b5108363846f497897b5bcbec44343a?cid=b48aa986c53946d3b37781455e256dd4,0.382,175.868,4,True,https://api.spotify.com/v1/tracks/6RX5iL93VZ5fKmyvNXvF1r,2,audio_features,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,0.509
3oDFtOhcN08qeDPAK6MEQG,0.13,https://api.spotify.com/v1/audio-analysis/3oDFtOhcN08qeDPAK6MEQG,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,True,13,0.867,1,251440,0.857,False,False,USUM70955624,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,3oDFtOhcN08qeDPAK6MEQG,0.00171,False,9,,0.13,-5.892,1,Boom Boom Pow,69,,0.0663,130.048,4,True,https://api.spotify.com/v1/tracks/3oDFtOhcN08qeDPAK6MEQG,1,audio_features,spotify:track:3oDFtOhcN08qeDPAK6MEQG,0.402
5rb9QrpfcKFHM1EUbSIurX,0.0183,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,"23zg3TcAtWQy7J6upgbUnj, 7sfl4Xt5KmfyDs2T3SVSMK, 3ipn9JLAPI5GUEo4y4jcoi","Usher, Lil Jon, Ludacris",True,74,0.894,1,250373,0.791,False,False,USAR10301423,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,5rb9QrpfcKFHM1EUbSIurX,0,False,2,,0.0388,-4.699,1,Yeah! (feat. Lil Jon & Ludacris),81,https://p.scdn.co/mp3-preview/8a5e4f8dce6b1a957e235185a4677841fcaafe90?cid=b48aa986c53946d3b37781455e256dd4,0.112,105.018,4,True,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,2,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,0.583
5OMwQFBcte0aWFJFqrr5oj,0.0746,https://api.spotify.com/v1/audio-analysis/5OMwQFBcte0aWFJFqrr5oj,6LqNN22kT3074XbTVUrhzX,Kesha,True,24,0.755,1,199693,0.832,False,False,USRC10900433,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,5OMwQFBcte0aWFJFqrr5oj,1.27e-06,False,2,,0.291,-2.741,0,TiK ToK,57,,0.116,120.032,4,True,https://api.spotify.com/v1/tracks/5OMwQFBcte0aWFJFqrr5oj,2,audio_features,spotify:track:5OMwQFBcte0aWFJFqrr5oj,0.735
1dzQoRqT5ucxXVaAhTcT0J,0.0264,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,"1HY2Jd0NmPuamShAr6KMms, 7fObcBw9VM3x7ntWKCYl0z","Lady Gaga, Colby O'Donis",True,13,0.822,1,241933,0.739,False,False,USUM70807646,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,1dzQoRqT5ucxXVaAhTcT0J,4.26e-05,False,1,,0.181,-4.541,0,Just Dance,74,,0.0311,118.992,4,True,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,1,audio_features,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,0.745
4kLLWz7srcuLKA7Et40PQR,0.0873,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,True,18,0.743,1,289133,0.766,False,False,USUM70965169,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,4kLLWz7srcuLKA7Et40PQR,0,False,0,,0.509,-6.375,1,I Gotta Feeling,78,,0.0265,127.96,4,True,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,5,audio_features,spotify:track:4kLLWz7srcuLKA7Et40PQR,0.61
2oENJa1T33GJ0w8dC167G4,0.0192,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,True,32,0.839,1,239987,0.804,False,False,USSM10902107,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,2oENJa1T33GJ0w8dC167G4,0,False,1,,0.331,-2.513,1,Fire Burning,69,https://p.scdn.co/mp3-preview/3fc091b3669dd8f331f49a21656a01f520a0ae6f?cid=b48aa986c53946d3b37781455e256dd4,0.0329,122.973,4,True,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,3,audio_features,spotify:track:2oENJa1T33GJ0w8dC167G4,0.888
0CAfXk7DXMnon4gLudAp7J,0.0928,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,"0jnsk9HBra6NMjO2oANoPY, 3aQeKQSyrW4qWr35idm0cy","Flo Rida, T-Pain",True,74,0.918,1,231400,0.609,False,False,USAT20705841,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,0CAfXk7DXMnon4gLudAp7J,0,False,10,,0.139,-5.64,0,Low (feat. T-Pain),81,https://p.scdn.co/mp3-preview/dcddd0ebee02d9142b39d092c823f88201547b7a?cid=b48aa986c53946d3b37781455e256dd4,0.0791,128.008,4,True,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,5,audio_features,spotify:track:0CAfXk7DXMnon4gLudAp7J,0.304
1PS1QMdUqOal0ai3Gt7sDQ,0.0223,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,"5K4W6rqBFWDnAN6FQUkS6x, 7LnaAXbDVIL75IVPnndf7w","Kanye West, Jamie Foxx",True,94,0.638,1,207627,0.699,False,True,USUM70500143,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,1PS1QMdUqOal0ai3Gt7sDQ,0,False,1,,0.0917,-5.54,0,Gold Digger,80,https://p.scdn.co/mp3-preview/3bd3a1480d92528e716c0dad8191526d01384a76?cid=b48aa986c53946d3b37781455e256dd4,0.384,92.939,4,True,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,4,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.66
7Lf7oSEVdzZqTA0kEDSlS5,0.575,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,31TPClRtHm23RisEBtV3X7,Justin Timberlake,True,21,0.624,1,288333,0.653,False,False,USJI10200366,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,7Lf7oSEVdzZqTA0kEDSlS5,0,False,8,,0.104,-6.582,0,Cry Me a River,77,https://p.scdn.co/mp3-preview/0e2f07ca487e1f5020547ee64f95662fca2a75ef?cid=b48aa986c53946d3b37781455e256dd4,0.176,73.884,4,True,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,5,audio_features,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,0.565
60a0Rd6pjrkxjPbaKzXjfq,0.0103,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,True,46,0.542,1,216933,0.853,False,False,USWB10002407,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,60a0Rd6pjrkxjPbaKzXjfq,0,False,3,,0.108,-6.407,0,In The End,85,https://p.scdn.co/mp3-preview/993540fd7aa1a0a44bb0d1b2c82092578c831b07?cid=b48aa986c53946d3b37781455e256dd4,0.0498,105.256,4,True,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,8,audio_features,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.37
4RY96Asd9IefaL3X4LOLZ8,0.283,https://api.spotify.com/v1/audio-analysis/4RY96Asd9IefaL3X4LOLZ8,3q7HBObVc0L8jNeTe5Gofh,50 Cent,True,42,0.865,1,193467,0.73,False,True,USIR10300033,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,4RY96Asd9IefaL3X4LOLZ8,0,False,6,,0.0753,-2.813,0,In Da Club,74,https://p.scdn.co/mp3-preview/54633fb1c75af27495e491a0889ddf02ec3ad25e?cid=b48aa986c53946d3b37781455e256dd4,0.373,90.096,4,True,https://api.spotify.com/v1/tracks/4RY96Asd9IefaL3X4LOLZ8,5,audio_features,spotify:track:4RY96Asd9IefaL3X4LOLZ8,0.808
5fVZC9GiM4e8vu99W0Xf6J,0.269,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,True,39,0.64,1,262533,0.743,False,False,USSM10601178,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,5fVZC9GiM4e8vu99W0Xf6J,0,False,10,,0.101,-4.08,1,How to Save a Life,82,https://p.scdn.co/mp3-preview/c808e35b385571cbda7ccf893c9c568b83a0390d?cid=b48aa986c53946d3b37781455e256dd4,0.0379,122.035,4,True,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,3,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.361
1mea3bSkSGXuIRvnydlB5b,0.0941,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,True,24,0.485,1,242373,0.619,False,False,GBAYE0800265,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,1mea3bSkSGXuIRvnydlB5b,3.31e-06,False,5,,0.109,-7.115,0,Viva La Vida,80,https://p.scdn.co/mp3-preview/bb0a310830636ebf8e5f6a1fa03d129a9724f7ec?cid=b48aa986c53946d3b37781455e256dd4,0.0289,138.017,4,True,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,7,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.416
0OaunKfsxkgBvPv68jBbmm,0.0503,https://api.spotify.com/v1/audio-analysis/0OaunKfsxkgBvPv68jBbmm,"5EvFsr3kj42KNv97ZEnqij, 67wCYxOq4A1ohAs7jWYaOJ","Shaggy, Rik Rok",True,43,0.852,1,227547,0.604,False,False,USMC10000393,https://api.spotify.com/v1/tracks/0OaunKfsxkgBvPv68jBbmm,0OaunKfsxkgBvPv68jBbmm,0,False,0,,0.327,-4.569,1,It Wasn't Me,72,https://p.scdn.co/mp3-preview/e4c875d27f3f99dab7565b656a1c434a84b06fab?cid=b48aa986c53946d3b37781455e256dd4,0.0642,94.762,4,True,https://api.spotify.com/v1/tracks/0OaunKfsxkgBvPv68jBbmm,8,audio_features,spotify:track:0OaunKfsxkgBvPv68jBbmm,0.667
